# redshift    SN_Ia    SN_II    SN_Ibc
1.139912089486992963e-01 2.443172823596463650e-01 5.289779023482474862e-01 2.267048152921060933e-01
1.139070125872807954e-01 2.443217859686878934e-01 5.289747498219183885e-01 2.267034642093936070e-01
1.138228270205992043e-01 2.443262886534857403e-01 5.289715979425599901e-01 2.267021134039542696e-01
1.137386510162531200e-01 2.443307904116793772e-01 5.289684467118244138e-01 2.267007628764961813e-01
1.136544845714729662e-01 2.443352912398544519e-01 5.289652961321018587e-01 2.266994126280436617e-01
1.135703276834895137e-01 2.443397911301460612e-01 5.289621462088976989e-01 2.266980626609561844e-01
1.134861803495339216e-01 2.443442900800444351e-01 5.289589969439688621e-01 2.266967129759866473e-01
1.134020428525877866e-01 2.443487880940284074e-01 5.289558483341800788e-01 2.266953635717914861e-01
1.133179168388778052e-01 2.443532851876322742e-01 5.289527003686573803e-01 2.266940144437103177e-01
1.132338003723565578e-01 2.443577813555386224e-01 5.289495530511229004e-01 2.266926655933383938e-01
1.131496934502565638e-01 2.443622765982674527e-01 5.289464063812127081e-01 2.266913170205197559e-01
1.130655960698105644e-01 2.443667709059777760e-01 5.289432603658155152e-01 2.266899687282066533e-01
1.129815082282517591e-01 2.443712642746586616e-01 5.289401150077388536e-01 2.266886207176023738e-01
1.128974299228136802e-01 2.443757567056953905e-01 5.289369703060131656e-01 2.266872729882913606e-01
1.128133630202507870e-01 2.443802482159619371e-01 5.289338262488265663e-01 2.266859255352114133e-01
1.127293060093408628e-01 2.443847388029490864e-01 5.289306828379356507e-01 2.266845783591152630e-01
1.126452585277182145e-01 2.443892284679597404e-01 5.289275400724281484e-01 2.266832314596120557e-01
1.125612205726176096e-01 2.443937172008077419e-01 5.289243979594345779e-01 2.266818848397576802e-01
1.124771921412742876e-01 2.443982049971326620e-01 5.289212565020070533e-01 2.266805385008601736e-01
1.123931732309237930e-01 2.444026918567041018e-01 5.289181157003070011e-01 2.266791924429887306e-01
1.123091651212132641e-01 2.444071777920462651e-01 5.289149755455675450e-01 2.266778466623861066e-01
1.122251674837580482e-01 2.444116628075947428e-01 5.289118360346836134e-01 2.266765011577215605e-01
1.121411793604669555e-01 2.444161469021967348e-01 5.289086971684622274e-01 2.266751559293409823e-01
1.120572007485766963e-01 2.444206300686302957e-01 5.289055589519587874e-01 2.266738109794109168e-01
1.119732316453245086e-01 2.444251123015254157e-01 5.289024213889321757e-01 2.266724663095423531e-01
1.118892720479479630e-01 2.444295935992227831e-01 5.288992844805440185e-01 2.266711219202331429e-01
1.118053226985619153e-01 2.444340739694437770e-01 5.288961482213893062e-01 2.266697778091668614e-01
1.117213843524619138e-01 2.444385534231747759e-01 5.288930126037776347e-01 2.266684339730475617e-01
1.116374555054135409e-01 2.444430319570440047e-01 5.288898776300692273e-01 2.266670904128867958e-01
1.115535361546555471e-01 2.444475095680514187e-01 5.288867433023639597e-01 2.266657471295845661e-01
1.114696262974271823e-01 2.444519862468026161e-01 5.288836096272381271e-01 2.266644041259592013e-01
1.113857259309679881e-01 2.444564619918886406e-01 5.288804766056779405e-01 2.266630614024333912e-01
1.113018353093951224e-01 2.444609368067376109e-01 5.288773442352836529e-01 2.266617189579787084e-01
1.112179561726078375e-01 2.444654107081822292e-01 5.288742125042723563e-01 2.266603767875453035e-01
1.111340865197703309e-01 2.444698836907922557e-01 5.288710814164453433e-01 2.266590348927623177e-01
1.110502263481234902e-01 2.444743557554789615e-01 5.288679509711646798e-01 2.266576932733563032e-01
1.109663756549085639e-01 2.444788268891262550e-01 5.288648211776115771e-01 2.266563519332621124e-01
1.108825344373670779e-01 2.444832970906358760e-01 5.288616920365548646e-01 2.266550108728092316e-01
1.107987026927410024e-01 2.444877663610574292e-01 5.288585635472597968e-01 2.266536700916827740e-01
1.107148825016524701e-01 2.444922347187667433e-01 5.288554356968632186e-01 2.266523295843699548e-01
1.106310719610510279e-01 2.444967021594711132e-01 5.288523084883701708e-01 2.266509893521586605e-01
1.105472708865512105e-01 2.445011686853573174e-01 5.288491819202498778e-01 2.266496493943928048e-01
1.104634792753962369e-01 2.445056342830752294e-01 5.288460560018473089e-01 2.266483097150774062e-01
1.103796971248297010e-01 2.445100989497898947e-01 5.288429307351469877e-01 2.266469703150630066e-01
1.102959244320955989e-01 2.445145626867304134e-01 5.288398061192886024e-01 2.266456311939808455e-01
1.102121628973541101e-01 2.445190255090476661e-01 5.288366821436665255e-01 2.266442923472856696e-01
1.101284113870707182e-01 2.445234874171857420e-01 5.288335588079698946e-01 2.266429537748442524e-01
1.100446693278106236e-01 2.445279484116827384e-01 5.288304361118221220e-01 2.266416154764951951e-01
1.099609367168190716e-01 2.445324084821710042e-01 5.288273140624802915e-01 2.266402774553487043e-01
1.098772135513416542e-01 2.445368676228455718e-01 5.288241926640080415e-01 2.266389397131463312e-01
1.097934998286243941e-01 2.445413258353263397e-01 5.288210719152715011e-01 2.266376022494020759e-01
1.097097969177720095e-01 2.445457831317964792e-01 5.288179518077423813e-01 2.266362650604610285e-01
1.096261043559455806e-01 2.445502395167962750e-01 5.288148323382425575e-01 2.266349281449611119e-01
1.095424212300748212e-01 2.445546949894543687e-01 5.288117135073818753e-01 2.266335915031636727e-01
1.094587475374070168e-01 2.445591495419572603e-01 5.288085953206298484e-01 2.266322551374128080e-01
1.093750832751897439e-01 2.445636031657055787e-01 5.288054777840061060e-01 2.266309190502883153e-01
1.092914284406710790e-01 2.445680558628230139e-01 5.288023608960238375e-01 2.266295832411530653e-01
1.092077841212665268e-01 2.445725076429382527e-01 5.287992446499432120e-01 2.266282477071185075e-01
1.091241504260928169e-01 2.445769585141108760e-01 5.287961290401222980e-01 2.266269124457667150e-01
1.090405261518179042e-01 2.445814084742684580e-01 5.287930140680120461e-01 2.266255774577194404e-01
1.089569112956910585e-01 2.445858575178228023e-01 5.287898997375239940e-01 2.266242427446531482e-01
1.088733058549618549e-01 2.445903056343464721e-01 5.287867860559574140e-01 2.266229083096960584e-01
1.087897098268803264e-01 2.445947528250515257e-01 5.287836730224638737e-01 2.266215741524845451e-01
1.087061240664990575e-01 2.445991990983325537e-01 5.287805606311671847e-01 2.266202402705002339e-01
1.086225491562306661e-01 2.446036444649128394e-01 5.287774488745609069e-01 2.266189066605261149e-01
1.085389836518149131e-01 2.446080889218660293e-01 5.287743377546937351e-01 2.266175733234401801e-01
1.084554275505029974e-01 2.446125324654444821e-01 5.287712272741887931e-01 2.266162402603666415e-01
1.083718808495465480e-01 2.446169750842009660e-01 5.287681174410592266e-01 2.266149074747396963e-01
1.082883435461975269e-01 2.446214167775228043e-01 5.287650082557340259e-01 2.266135749667431420e-01
1.082048163124316176e-01 2.446258575535067425e-01 5.287618997125452802e-01 2.266122427339479772e-01
1.081213001053780293e-01 2.446302974247149264e-01 5.287587918026994682e-01 2.266109107725854943e-01
1.080377932891415371e-01 2.446347363877341141e-01 5.287556845285860119e-01 2.266095790836797352e-01
1.079542958609753106e-01 2.446391744402727220e-01 5.287525778918090724e-01 2.266082476679181779e-01
1.078708078181330743e-01 2.446436115700702796e-01 5.287494719009507849e-01 2.266069165289789078e-01
1.077873291578687609e-01 2.446480477749825022e-01 5.287463665575121707e-01 2.266055856675052438e-01
1.077038604183271214e-01 2.446524830630207592e-01 5.287432618558853825e-01 2.266042550810937473e-01
1.076204028328545115e-01 2.446569174480361097e-01 5.287401577863747315e-01 2.266029247655891588e-01
1.075369546231741275e-01 2.446613509263539932e-01 5.287370543515521604e-01 2.266015947220937909e-01
1.074535157865412066e-01 2.446657834967533307e-01 5.287339515522725408e-01 2.266002649509739619e-01
1.073700863202114303e-01 2.446702151463676367e-01 5.287308493975425572e-01 2.265989354560896951e-01
1.072866662214407157e-01 2.446746458717493633e-01 5.287277478897753902e-01 2.265976062384751910e-01
1.072032559437488958e-01 2.446790756811801637e-01 5.287246470231737883e-01 2.265962772956459370e-01
1.071198568982801858e-01 2.446835045891858351e-01 5.287215467875698849e-01 2.265949486232442245e-01
1.070364672135895590e-01 2.446879325919918968e-01 5.287184471856055668e-01 2.265936202224023976e-01
1.069530868869342233e-01 2.446923596890982211e-01 5.287153482176312203e-01 2.265922920932705309e-01
1.068697159155718446e-01 2.446967858672390028e-01 5.287122498929326397e-01 2.265909642398283019e-01
1.067863542967604079e-01 2.447012111222390818e-01 5.287091522144325983e-01 2.265896366633282644e-01
1.067030024485606660e-01 2.447056354622381968e-01 5.287060551764332095e-01 2.265883093613285104e-01
1.066196618615754960e-01 2.447100589023841755e-01 5.287029587683310661e-01 2.265869823292847307e-01
1.065363306203649246e-01 2.447144814388187151e-01 5.286998629928268967e-01 2.265856555683543883e-01
1.064530087221881860e-01 2.447189030714476132e-01 5.286967678499866485e-01 2.265843290785657105e-01
1.063696961643049166e-01 2.447233237868214895e-01 5.286936733492249019e-01 2.265830028639535532e-01
1.062863929439750443e-01 2.447277435806621548e-01 5.286905794935364833e-01 2.265816769258013341e-01
1.062030994929264310e-01 2.447321624604564538e-01 5.286874862776804740e-01 2.265803512618630444e-01
1.061198172829612152e-01 2.447365804418658863e-01 5.286843936906938657e-01 2.265790258674402202e-01
1.060365444037777438e-01 2.447409975212211652e-01 5.286813017351451593e-01 2.265777007436336477e-01
1.059532808526372633e-01 2.447454136982270545e-01 5.286782104112410785e-01 2.265763758905318948e-01
1.058700266268014362e-01 2.447498289595664844e-01 5.286751197283034998e-01 2.265750513121300713e-01
1.057867817235321889e-01 2.447542433009922691e-01 5.286720296893053783e-01 2.265737270097022971e-01
1.057035466373104360e-01 2.447586567298067339e-01 5.286689402891352474e-01 2.265724029810579632e-01
1.056203227229581265e-01 2.447630692615937742e-01 5.286658515168843886e-01 2.265710792215218650e-01
1.055371081244054349e-01 2.447674808930411505e-01 5.286627633748711697e-01 2.265697557320876521e-01
1.054539028389155503e-01 2.447718916233637132e-01 5.286596758636453730e-01 2.265684325129908860e-01
1.053707068637521199e-01 2.447763014393952163e-01 5.286565889924232930e-01 2.265671095681814351e-01
1.052875201961791102e-01 2.447807103371456294e-01 5.286535027639980289e-01 2.265657868988562862e-01
1.052043434424767832e-01 2.447851183242003015e-01 5.286504171730598278e-01 2.265644645027399262e-01
1.051211777423870647e-01 2.447895254154750788e-01 5.286473322091673754e-01 2.265631423753574625e-01
1.050380213431254262e-01 2.447939316081826078e-01 5.286442478742721107e-01 2.265618205175451982e-01
1.049548742419570829e-01 2.447983369006853371e-01 5.286411641695202279e-01 2.265604989297944072e-01
1.048717364361476945e-01 2.448027412801858371e-01 5.286380811038698946e-01 2.265591776159442405e-01
1.047886079229632256e-01 2.448071447429992498e-01 5.286349986799004919e-01 2.265578565771002029e-01
1.047054894694894878e-01 2.448115472975135043e-01 5.286319168917404943e-01 2.265565358107459182e-01
1.046223819023686386e-01 2.448159489573830949e-01 5.286288357298317697e-01 2.265552153127850521e-01
1.045392836211149756e-01 2.448203497205050094e-01 5.286257551956464740e-01 2.265538950838484888e-01
1.044561946229957405e-01 2.448247495840045196e-01 5.286226752911967752e-01 2.265525751247986219e-01
1.043731149052785634e-01 2.448291485357167452e-01 5.286195960249981951e-01 2.265512554392849487e-01
1.042900444652314212e-01 2.448335465722912829e-01 5.286165173993960797e-01 2.265499360283126096e-01
1.042069842797124085e-01 2.448379437034257367e-01 5.286134394076019705e-01 2.265486168889722651e-01
1.041239347643231755e-01 2.448423399409357937e-01 5.286103620413448168e-01 2.265472980177192230e-01
1.040408945198509766e-01 2.448467352835882738e-01 5.286072853014881501e-01 2.265459794149235206e-01
1.039578635435649406e-01 2.448511297268871345e-01 5.286042091911788976e-01 2.265446610819338291e-01
1.038748418327347517e-01 2.448555232595062969e-01 5.286011337183454950e-01 2.265433430221480970e-01
1.037918293846303436e-01 2.448599158786610996e-01 5.285980588849371609e-01 2.265420252364016562e-01
1.037088274348087480e-01 2.448643075956328796e-01 5.285949846830568788e-01 2.265407077213101028e-01
1.036258358899705967e-01 2.448686984199008876e-01 5.285919111060692899e-01 2.265393904740297115e-01
1.035428536011098605e-01 2.448730883512605927e-01 5.285888381541175018e-01 2.265380734946217944e-01
1.034598805654976944e-01 2.448774773832104457e-01 5.285857658317526520e-01 2.265367567850368746e-01
1.033769167804057532e-01 2.448818655054687266e-01 5.285826941461718720e-01 2.265354403483593737e-01
1.032939622431059551e-01 2.448862527159510194e-01 5.285796230988342170e-01 2.265341241852146803e-01
1.032110184967414135e-01 2.448906390280454481e-01 5.285765526803681835e-01 2.265328082915863683e-01
1.031280848413302087e-01 2.448950244481942762e-01 5.285734828862640455e-01 2.265314926655417338e-01
1.030451604269674443e-01 2.448994089774431948e-01 5.285704137157897220e-01 2.265301773067670277e-01
1.029622452509263014e-01 2.449037926069013160e-01 5.285673451751690122e-01 2.265288622179295885e-01
1.028793393104803916e-01 2.449081753275371698e-01 5.285642772707239700e-01 2.265275474017388324e-01
1.027964426029036316e-01 2.449125571380997013e-01 5.285612100033302285e-01 2.265262328585700979e-01
1.027135570277725174e-01 2.449169380545935804e-01 5.285581433617844160e-01 2.265249185836219203e-01
1.026306811807206482e-01 2.449213180797523703e-01 5.285550773441732852e-01 2.265236045760742889e-01
1.025478145597988611e-01 2.449256972160790691e-01 5.285520119487446822e-01 2.265222908351762765e-01
1.024649571622823357e-01 2.449300754519094236e-01 5.285489471836632980e-01 2.265209773644271396e-01
1.023821089854467098e-01 2.449344527796680493e-01 5.285458830542323350e-01 2.265196641660995602e-01
1.022992700265678706e-01 2.449388291990706457e-01 5.285428195606505231e-01 2.265183512402788035e-01
1.022164425904633495e-01 2.449432047292043335e-01 5.285397566895568833e-01 2.265170385812386722e-01
1.021336244707596180e-01 2.449475793685938207e-01 5.285366944419842561e-01 2.265157261894218399e-01
1.020508155622782825e-01 2.449519531211935275e-01 5.285336328151645224e-01 2.265144140636419223e-01
1.019680158622964655e-01 2.449563259722672137e-01 5.285305718194128755e-01 2.265131022083198276e-01
1.018852253680917752e-01 2.449606979159009157e-01 5.285275114588693368e-01 2.265117906252297197e-01
1.018024444200308909e-01 2.449650689551884919e-01 5.285244517313679724e-01 2.265104793134434247e-01
1.017196747476741964e-01 2.449694391066165322e-01 5.285213926253684580e-01 2.265091682680150376e-01
1.016369142743639153e-01 2.449738083691802848e-01 5.285183341415737868e-01 2.265078574892459007e-01
1.015541629973788912e-01 2.449781767443672542e-01 5.285152762789429026e-01 2.265065469766898154e-01
1.014714209139982726e-01 2.449825442181064183e-01 5.285122190473254822e-01 2.265052367345680717e-01
1.013886880215016661e-01 2.449869107858682893e-01 5.285091624498921004e-01 2.265039267642394993e-01
1.013059651545373946e-01 2.449912764546631760e-01 5.285061064817357934e-01 2.265026170636010583e-01
1.012232530625643001e-01 2.449956412359284574e-01 5.285030511348500770e-01 2.265013076292214655e-01
1.011405501547491259e-01 2.450000051307945903e-01 5.284999964084438062e-01 2.264999984607616312e-01
1.010578564283726999e-01 2.450043681366747550e-01 5.284969423043276437e-01 2.264986895589975735e-01
1.009751718807161691e-01 2.450087302414572232e-01 5.284938888309799188e-01 2.264973809275628303e-01
1.008924965090610831e-01 2.450130914420390882e-01 5.284908359905725606e-01 2.264960725673882680e-01
1.008098316910336634e-01 2.450174517495354587e-01 5.284877837753251262e-01 2.264947644751393319e-01
